"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewImages/11","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value","variantAttributes/3/key","variantAttributes/3/value"
"United States",,"2025-04-10",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","89",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I wish I could give zero stars, phone stop working completely in 6 months, no drops or any kind of accident seller couldn't care less, never buying refurbished again","R1DZKX6TF23FO0",,,,,,,,,,,,,,"Stay Away!","https://www.amazon.com/gp/customer-reviews/R1DZKX6TF23FO0","Reviewed in the United States on April 10, 2025","12411","850",,,"Size: 128GB, Color: Pacific Blue, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Pacific Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-12-14",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","90",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Vino el celular con remplazo en la cámara, la cámara 1x se ve opaca y no enfoca, no tengo opción a devolver porque confié en Amazon y lo envie de regalo a otro país y por tiempos no tengo tiempo de devolverlo, espero solucionen y no den productos dañados a los clientes o al menos mencionar porque se supone que se compró en estado “excelente”, muy insatisfecho con esta compra","R3OCGQSM8R61M1","https://m.media-amazon.com/images/I/61T7Bxz+DlL._SY88.jpg",,,,,,,,,,,,,"Vino con fallos","https://www.amazon.com/gp/customer-reviews/R3OCGQSM8R61M1","Reviewed in the United States on December 14, 2024","12411","850",,,"Size: 128GB, Color: Gold, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Gold","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-04-27",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","91",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Didn't get a case or screen protector had to order my own and saw little marks on it.","R3C6V13EZIWK4",,,,,,,,,,,,,,"Iphone 12 pro","https://www.amazon.com/gp/customer-reviews/R3C6V13EZIWK4","Reviewed in the United States on April 27, 2025","12411","850",,,"Size: 256GB, Color: Pacific Blue, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","256GB","Color","Pacific Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-05-10",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","92",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Will NOT restore or update. just gets in a loop. home button damaged. Don't buy from Tech Exchangee","R2FLB5XNN31YA8",,,,,,,,,,,,,,"Garbage","https://www.amazon.com/gp/customer-reviews/R2FLB5XNN31YA8","Reviewed in the United States on May 10, 2025","12411","850",,,"Size: 128GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-02-13",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","93",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Was suppose to be and paid for excellent condition Looked perfect but does not work right. Automatically shuts off by itself for no reason. Phone service provider says it is the phones fault and there is something wrong with it.!","RJBXJ7SM5SSII",,,,,,,,,,,,,,"Never believe Amazon that is excellent or even works","https://www.amazon.com/gp/customer-reviews/RJBXJ7SM5SSII","Reviewed in the United States on February 13, 2025","12411","850",,,"Size: 128GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-06-04",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","94",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Camera did not work properly and batter was defective. Seller refused to send replacement until I deleted the current phone which meant I was expected to go without a phone for an indefinite period of time while waiting on the new one (which could have also been defective). Deleting my phone fully versus copying it to the new device would have caused me to lose my data and phone number so I chose to return and purchase elsewhere. This seller is not a reliable or understanding seller. To make me lose my only phone in order to get a replacement instead of letting me just send the defective one back once I get the new one?","R1HY7R0UFOCUUU","https://m.media-amazon.com/images/I/614Z4pul8bL._SY88.jpg",,,,,,,,,,,,,"Phone did not match specifications or condition described","https://www.amazon.com/gp/customer-reviews/R1HY7R0UFOCUUU","Reviewed in the United States on June 4, 2024","12411","850",,,"Size: 256GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","256GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-04-14",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","95",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Phone was supposed to be in excellent condition but battery was below 80 percent health and had no sound! Apparently they don’t inspect their phones like they advertise","R3BAPATW1RRX91",,,,,,,,,,,,,,"Beware!","https://www.amazon.com/gp/customer-reviews/R3BAPATW1RRX91","Reviewed in the United States on April 14, 2025","12411","850",,,"Size: 128GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2022-04-14",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","96",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I actually like the phone and often buy renewed electronics from Amazon. I purchased this phone and everything works except the fact that there is a separation in the upper left hand corner of the phone that could possibly compromise the water resistance of the phone. The phone is sold as renewed with minor imperfections, but this is a major imperfection that could compromise the life of the phone. For the price I paid, I don’t see the value when I have to deal with these types of issues. As I have said before, I have bought other phones from the Amazon Renewed program and have never has a problem. In this situation I have given the seller the same information that I’m sharing here and they are giving me “the run around”. I only want a replacement for the phone as I need it for work. Unfortunately, I’m unable to currently reach that goal","RLYB308NCMUNR",,,,,,,,,,,,,"30","Not as advertised","https://www.amazon.com/gp/customer-reviews/RLYB308NCMUNR","Reviewed in the United States on April 14, 2022","12411","850",,,"Size: 256GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","256GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2022-09-21",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","97",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I'm not usually one to make an accusation like that so quickly, but this phone clearly was never inspected by anyone. Here is what is wrong with the device I got: - It cannot hold a charge past 10%, I cannot even complete setup because it requires 20% to update the software. - The charging port only works for one side of the lightning cable, meaning half the time you plug it in you have to flip it around and plug it in again. This iPhone's charging cable is designed to be plugged in either way and still work. - It is dirty and has several chips around where the metal casing and screen meet (not a big deal but it is DEFINITELY visible from any distance you look at it from). I am convinced that this phone was purchased on eBay or something and upsold on Amazon. I am very upset that the $720 I spent on this phone went nowhere and will be expecting a refund.","RQFZQMG1VRKCB",,,,,,,,,,,,,"7","What a scam","https://www.amazon.com/gp/customer-reviews/RQFZQMG1VRKCB","Reviewed in the United States on September 21, 2022","12411","850",,,"Size: 128GB, Color: Pacific Blue, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Pacific Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-01-12",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","98",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Estoy muy decepcionada, siempre he comprado mis artículos electrónicos por Amazon , pero esta ves me fue pésimamente mal al Celular tuve que cambiarle la batería el auricular no servía tampoco tuve q cambiarlo, por q no lo devolví por q vivo en otro país y eso es complicado y tedioso pero me queda un mal sabor con esta compra, es muy lamentable","R11E496L254G5I",,,,,,,,,,,,,,"Decepcionada !!","https://www.amazon.com/gp/customer-reviews/R11E496L254G5I","Reviewed in the United States on January 12, 2025","12411","850",,,"Size: 128GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-04-16",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","99",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Muy mala experiencia....me hicieron perder tiempo y dinero en un producto el cual me mandaron con un problema en la batería...pieza desconocida 🤬... ineficiencia y falta de profesionalismo...","R34Z2ZDZEXLUAS","https://m.media-amazon.com/images/I/517lLESoL+L._SY88.jpg",,,,,,,,,,,,,"Batería desconocida","https://www.amazon.com/gp/customer-reviews/R34Z2ZDZEXLUAS","Reviewed in the United States on April 16, 2025","12411","850",,,"Size: 256GB, Color: Pacific Blue, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","256GB","Color","Pacific Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-06-03",,"oneStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","100",,,"B08PMYLKVF","B08PMYLKVF","1","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Wasn’t good it’s not turning on","R38PEEXVDXSDTR",,,,,,,,,,,,,,"The phone is not working","https://www.amazon.com/gp/customer-reviews/R38PEEXVDXSDTR","Reviewed in the United States on June 3, 2025","12411","850",,,"Size: 128GB, Color: Pacific Blue, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","128GB","Color","Pacific Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-07-06",,"twoStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","1",,,"B08PMYLKVF","B08PMYLKVF","2","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I contacted the seller when the phone was purchased because the speaker phone doesn’t work and you can barely hear the other caller when using like a phone. So I have no choice but to use a headset. Today I tried making a short video for a friend. The sound was distorted and scratchy. I don’t know what else is wrong with the phone. I’ve only owned it 6 months.","R1ZP3LW4PVJU36",,,,,,,,,,,,,,"Should have demanded a replacement","https://www.amazon.com/gp/customer-reviews/R1ZP3LW4PVJU36","Reviewed in the United States on July 6, 2025","12411","272",,,"Size: 256GB, Color: Pacific Blue, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","256GB","Color","Pacific Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-05-31",,"twoStar","https://www.amazon.com/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_1?crid=3DYDV033CD8LK&dib=eyJ2IjoiMSJ9.gWSd3EjXIXSMAOAYU59F7QXxZChDXkSmsLnXSs7JKEaSNkfKs0MhADDZgneWdy50zuff_oSgekE_DM29an22RQLyj_xcLIGtxlrD77wdNbIumgQJ8kFuTg5-C8LV-R69tTJLxRiElJwawPqjHJhf5OBBdfVvPp3gQvyBhOJhIJnKNbnIMKi2KFALy83Ct-Qhg9D9m3uBVhyCzZVhMsEi5BFMysip3aW1_LAp4L1slg4.gMYwI8r_i-HvPImpTtJukBqb9BEiXdigCYTqEhrUySQ&dib_tag=se&keywords=iphone%2B12%2Bpro&qid=1752790763&sprefix=*%2BiPhone%2B12%2Bpro%2Caps%2C705&sr=8-1&th=1","false","true","2",,,"B08PMYLKVF","B08PMYLKVF","2","https://www.amazon.com/product-reviews/B08PMYLKVF?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B08PMYLKVF&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Compré este equipo hace unos días porque decía que era un equipo liberado y me lleve una mala experiencia cuando intenté poner mi SIM y no lo leía trate de obtener una solución y solo obtuve la devolución la cual hice el día siguiente que llegó y aún no e obtenido mi dinero y ahora estoy sin dinero y sin teléfono el teléfono está el buen estado estéticamente y tenía una batería de 85% pero aún así me sentí engañada con mi compra por eso le doy 2 estrellas","R1ON6OFM12QLEC",,,,,,,,,,,,,,"Mala experiencia","https://www.amazon.com/gp/customer-reviews/R1ON6OFM12QLEC","Reviewed in the United States on May 31, 2025","12411","272",,,"Size: 256GB, Color: Graphite, Service Provider: Unlocked, Product grade: Renewed","B08PMYLKVF","Size","256GB","Color","Graphite","Service Provider","Unlocked","Product grade","Renewed"
