"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value"
"United States",,"2025-06-24",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","18",,,"B0BN96CCM6","B0BN96CCM6","1","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Seller is absolutely terrible at responding and getting back. The phone wasn't working at all (cellular antenna was completely broken and wouldn't connect to my carrier), and they took FOREVER to respond and get back despite me needing my phone ASAP and sending several messages. Find someone else","R1WC4XN6ULDRBS",,,,,,,,,,,,,"Doesn't connect to carrier - seller terrible at responding","https://www.amazon.com/gp/customer-reviews/R1WC4XN6ULDRBS","Reviewed in the United States on June 24, 2025","3610","390",,,"Service Provider: Unlocked, Color: Space Black, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","256GB"
"United States",,"2025-01-26",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","19",,,"B0BN96CCM6","B0BN96CCM6","1","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I bought one and the sound was completely warped and would cut out. At times it would sound robotic on my end and the other. The camera was also messed up, and would randomly lose all focus and completely blur. It made taking pictures very difficult and the quality was often bad. I am in the process of returning that phone so I bought a SECOND one from this seller. Well, the screen is warpedand lifting from the device! Now I need to return TWO BROKEN phones from this seller. There are other issues too, chipped exterior, my first phone also had a scrape on the screen. Both I purchased were supposed to be “excellent” quality. Such a rip off for $600! I have been buying refurbished phones for years, but the quality is clearly getting worse and worse on the last several I have purchased.","R3PT1ANR82YW7G",,,,,,,,,,,,"2","DO NOT BUY! READ THIS","https://www.amazon.com/gp/customer-reviews/R3PT1ANR82YW7G","Reviewed in the United States on January 26, 2025","3610","390",,,"Service Provider: Unlocked, Color: Gold, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Gold","Size","256GB"
"United States",,"2025-05-08",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","20",,,"B0BN96CCM6","B0BN96CCM6","1","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","DO NOT ORDER!!!! I ordered 2 different iPhone 14 Pros with 1TB of storage and neither of them came with the correct amount of storage and the battery health was already depleted. It is a total scam! Both phones came with only 256GB of storage. After returning the products 2 days after receiving them, I was told it would take about 7 days to receive my refund. It is now 2 months later and after several calls to Amazon customer service I have still only received a refunded for one of the phones. Save yourself a lot of time and money and buy it anywhere else!!","R1XVCUMOQ1EZK6",,,,,,,,,,,,,"INACCURATE PRODUCT DESCRIPTION!!","https://www.amazon.com/gp/customer-reviews/R1XVCUMOQ1EZK6","Reviewed in the United States on May 8, 2025","3610","390",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 1TB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","1TB"
"United States",,"2025-04-21",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","21",,,"B0BN96CCM6","B0BN96CCM6","1","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Did not receive my package, then it took over a month and multiple phone calls to Amazon customer support to get my refund. I ordered another one, which turned out to be defective. The camera wouldn't focus, and the phone would overheat and shut down every 15 minutes. I brought it to get checked out at Best Buy, and they said it had a defective battery & antenna, and that I got scammed. DO NOT take the chance and get a refurbished phone from Amazon. Just get a refurbished phone from Best Buy/Apple instead.","R2KWYVQW7GTQ4C",,,,,,,,,,,,,"Defective","https://www.amazon.com/gp/customer-reviews/R2KWYVQW7GTQ4C","Reviewed in the United States on April 21, 2025","3610","390",,,"Service Provider: Unlocked, Color: Space Black, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","256GB"
"United States",,"2025-04-24",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","22",,,"B0BN96CCM6","B0BN96CCM6","1","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","To start, the phone kept shocking me. It was hard, painful shocks. Def a bettey issue. Then when I tried to return it, they told me it was past my return date.... which Amzon told me it still was. After taking a sreenshot and sending it to them did it miracuouly go back under warrenty. I sent it back, and still two days after and I don't have my money back, which means I am out a phone a several hundred dollars. They really dropped the ball.","ROZ2VBYIKVV38",,,,,,,,,,,,,"Terible costimer service","https://www.amazon.com/gp/customer-reviews/ROZ2VBYIKVV38","Reviewed in the United States on April 24, 2025","3610","390",,,"Service Provider: Unlocked, Color: Space Black, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","128GB"
"United States",,"2025-06-15",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","23",,,"B0BN96CCM6","B0BN96CCM6","1","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","El teléfono supuestamente estaba en excelente condición y me llegó con dos detalles, en la isla dinámica tiene un semi círculo de pixeles muertos y el segundo detalle es un golpe en el bisel superior derecho y me encuentro decepcionado de haber realizado esta compra. Lamentablemente no puedo realizar una devolución y pedir el reembolso porque me encuentro en Venezuela","R1I9DZQZAM4NFQ","https://m.media-amazon.com/images/I/51cW35Fo4wL._SY88.jpg","https://m.media-amazon.com/images/I/61TgEQxvz9L._SY88.jpg",,,,,,,,,,,"Decepción","https://www.amazon.com/gp/customer-reviews/R1I9DZQZAM4NFQ","Reviewed in the United States on June 15, 2025","3610","390",,,"Service Provider: Unlocked, Color: Space Black, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","128GB"
"United States",,"2025-06-05",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","24",,,"B0BN96CCM6","B0BN96CCM6","1","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Phone came with minor scratches, but now 6 months of gentle use with a case the screen is suddenly and fully unresponsive. Amazon and DirectCertified are telling me I am out of the return/refund period and to pound sand. This phone does not have an acceptable lifespan or quality. Stay AWAY from poor quality and poor service!!","R12R0QSNWV07DO",,,,,,,,,,,,,"Poor Quality and Poor Service","https://www.amazon.com/gp/customer-reviews/R12R0QSNWV07DO","Reviewed in the United States on June 5, 2025","3610","390",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","256GB"
"United States",,"2025-04-22",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","25",,,"B0BN96CCM6","B0BN96CCM6","1","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Pedí un IPhone 14 Pro en la categoría Buena, que se supone que es la intermedia. Aún así, me llegó con algunos raspones a los lados, unos pequeños aruños en la pantalla. La batería no es original y la cámara tampoco. He pedido en la categoría aceptable otros teléfonos y me han llegado mejor, totalmente decepcionado. Mi consejo es, compren en la categoría Excelente o aceptable, en la Categoría Buena no, porque no hay gran diferencia con la peor categoría.","R17SLHIXKUAZJW",,,,,,,,,,,,,"No comprar en categoría Buena","https://www.amazon.com/gp/customer-reviews/R17SLHIXKUAZJW","Reviewed in the United States on April 22, 2025","3610","390",,,"Service Provider: Unlocked, Color: Space Black, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","128GB"
"United States",,"2025-06-04",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","26",,,"B0BN96CCM6","B0BN96CCM6","1","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The phone looked like some one had returned and the just package it up and shipped it back with out cleaning it or refurbishing it. The back camera and speakers are heavy used with a lot of build up dirt. The sides and back are all damaged and clear broken glass and debris built up around it.","R2U7FWAMYICVS",,,,,,,,,,,,,"DO NOT BUY","https://www.amazon.com/gp/customer-reviews/R2U7FWAMYICVS","Reviewed in the United States on June 4, 2025","3610","390",,,"Service Provider: Unlocked, Color: Space Black, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","128GB"
"United States",,"2025-06-26",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","27",,,"B0BN96CCM6","B0BN96CCM6","1","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Why did you pick this product vs others?: Awful, will not hold a charge, the screen is flickering & I can’t just send this one back because I do not have a back up. Thanks!","R3HZ4F8G9O3GOI",,,,,,,,,,,,,"DO NOT WASTE YOUR MONEY!","https://www.amazon.com/gp/customer-reviews/R3HZ4F8G9O3GOI","Reviewed in the United States on June 26, 2025","3610","390",,,"Service Provider: AT&amp;T, Color: Space Black, Size: 128GB","B0BN96CCM6","Service Provider","AT&amp;T","Color","Space Black","Size","128GB"
"United States",,"2024-12-17",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","28",,,"B0BN96CCM6","B0BN96CCM6","1","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This is the second iPhone 14 Pro I buy from this seller. I was very excited when I got the first one and it was pretty good in terms of hardware, the phone was clean and with no scratches, however the downside for me was that the battery life was at 83% which is very disappointing knowing I bought the “Excellent condition” and for that I returned the phone and bought another one. This one you see in the video (the second one) was almost the same, no scratches, clean but 88% of battery which is not that bad but could be better. Anyways the biggest problem with the second phone is that the screen wasn’t the original which could be expected from a refurbished phone but it wasn’t even 120 Hz and as you can see in the video the screen doesn’t turn on after the first 10 minutes I unlocked the phone.","R2PGD33JCIG378",,,,,,,,,,,,"7","Not worth my time and my money","https://www.amazon.com/gp/customer-reviews/R2PGD33JCIG378","Reviewed in the United States on December 17, 2024","3610","390",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 128GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","128GB"
"United States",,"2025-04-16",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","29",,,"B0BN96CCM6","B0BN96CCM6","1","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This has been one of the most frustrating buying experiences I’ve ever had. The phone arrived with a cracked screen and serious technical issues—it overheated right away and got stuck on the ""Hello"" screen, cycling through different languages and glitching out. I couldn’t even set it up or use it at all. I reached out to the seller hoping to get things sorted, but they were painfully slow to respond. When I asked for a replacement instead of a refund, they just stopped replying altogether. I expected at least basic communication and accountability, but instead I’m left with a broken phone and no resolution. Completely unacceptable.","R3T429SJWJ41HC",,,,,,,,,,,,,"Do not Buy from this seller!","https://www.amazon.com/gp/customer-reviews/R3T429SJWJ41HC","Reviewed in the United States on April 16, 2025","3610","390",,,"Service Provider: Unlocked, Color: Deep Purple, Size: 512GB","B0BN96CCM6","Service Provider","Unlocked","Color","Deep Purple","Size","512GB"
"United States",,"2023-12-21",,"oneStar","https://www.amazon.com/Apple-iPhone-14-Pro-256GB/dp/B0BN96CCM6/ref=sr_1_1?crid=ZKTTUMWG9CXS&dib=eyJ2IjoiMSJ9.clCqNMuJi4LGD_bzblCfrfF2upJwfLj1DLOYHlr1ES8CRzSwZZ7y6NaXG57-xf4N8nUE691FZmkj6fbOlpPq1d7PuDOY3M_WhrYdTBSEPNsP7HQhPPdUpBHld4kfNdFXwJZtKY4Fq-kgNArbdv1ptskIHu6KA3msC6bAvtDqFuVqJVW4ZCvjUuv5KgqR5Xj41owCHcxswBdT2Gpwgs5MSW3QXV_TqKsCTUUsSs-tyjM.VNs3Jq2cSQ3QiCUYTbsCWVwJQ2iR1nrkCCqO-g46IM0&dib_tag=se&keywords=iphone%2B14%2Bpro&qid=1752827080&sprefix=iphone%2B14%2Bpro%2Caps%2C592&sr=8-1&th=1","false","true","30",,,"B0BN96CCM6","B0BN96CCM6","1","https://www.amazon.com/product-reviews/B0BN96CCM6?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0BN96CCM6&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","If i could give a negative star I would. Very dissatisfied! The phone came with an invalid serial number. I spent three weeks with apple support trying to fix this. Reset my Apple ID - Reset my iTunes-- updated drivers on PC - Spent over 22 hours with apple support chat and phone calls. Could not get phone to work or even reset it with any of their help. As I was about to return the device I tried one more thing and was able to auto detect a new serial number. That worked and I used iTunes to factory restore with the new serial number that is not the one on the receipt or back of my phone. I have to wait 7 hours to transfer my data to new iphone . I will then attempt to connect it with my cell carrier. If i can not then i will return this device and have to return my ipods, apple watch, tempered glass, otter box protector etc. spent nearly 2k on everything and I cant even get a replacement - only a refund! The actual iphone has a few scratches on it too - but that has been the least of my worries.","RFREP3YNR60KT","https://m.media-amazon.com/images/I/61swnvnyY9L._SY88.jpg",,,,,,,,,,,"19","Brand New iphone = 2k Paper Weight","https://www.amazon.com/gp/customer-reviews/RFREP3YNR60KT","Reviewed in the United States on December 21, 2023","3610","390",,,"Service Provider: Unlocked, Color: Space Black, Size: 256GB","B0BN96CCM6","Service Provider","Unlocked","Color","Space Black","Size","256GB"
