model,ratingScore,date,full_review_text,sentiment_score,final_topic
iphone 12 pro,2,2024-03-31,After having for 30 days phone does not support my carrier. So I bought this phone to put my T-Mobile SIM card in. The process was very easy and seemed to work fine. One week in I couldn’t hear out of the headset and 30 days in phone has been stuck in sos mode. Now using a eSIM from T-Mobile because we believe it to be the phone itself. The price was great tho and arrived on time,-1,Phone Functionality & Defects
iphone 12 pro,2,2024-09-02,"Works ok. Some issues though. Phones in good shape, everything works except I have to use the speaker option. No sound coming to the earpiece when I call or pick up, and I’ve tried all the YouTube fixes & Amazon troubleshooting to no avail.",-1,Battery Life & Charging
iphone 12 pro,2,2023-09-16,"Received stolen phone. I was super excited to receive my new phone because all the amazing reviews! When I tried to change sims card and get the phone going, it wouldn’t work. Took to t mobile store (note: the phone I got was a t mobile carrier) and they said the phone was reported stolen and I could not use it. Needless to say I returned this phone and fully expect a refund. Not sure why this happened but be aware. Plus side: the phone did arrive and was in great condition but did not work.",-1,Phone Functionality & Defects
iphone 12 pro,2,2024-06-11,"Damaged screen. It saddens me that I may need to return this phone. I have noticed that the screen is damaged, not visibly, but I can hardly navigate as the screen seldomly recognizes my finger. When I type, there is a random selection of letters and it's a nuisance to even unlock my phone. The bottom part of the screen seems to be unusually unresponsive..",-1,Battery Life & Charging
iphone 12 pro,2,2024-04-16,"A disappointing experience. Purchased the iphone 12 pro renewed and hoping for a premium performance. At the beginning everything looked perfect. However, the device fell short of expectations in terms of battery life. The battery life depleted much faster than anticipated and dropped to 67% within a few months. Although other functionality remains intact, the overall experience makes it hard to justify even at that price level.",-1,Seller & Carrier Unlockability
iphone 12 pro,2,2024-06-11,"Poor quality. I purchased the “Excellent” version and was very disappointed. It had chips all over the case, the screen replacement is clearly after-market and not done perfectly, and there’s a hairline scratch right across one of the lenses. This should have been marked “Acceptable” at best. Don’t waste your time if you’re expecting a good quality used phone.",-1,Screen & Cosmetic Condition
iphone 12 pro,2,2022-12-24,Did not receive what was listed for the item description. The description was for a gold iPhone 12 Pro and that there would be no visible cosmetic damage that could be seen with in arms length and that it would arrive clean. The phone was filthy and the protective plastic on the screen was dirty and there was hair and dirty stuck under the applied screen shipping plastic and there are multiple deep scratches on the screen that are definitely visible from arms length and the cameras on the back of the phone were also filthy and had hair and fingerprints all over it. I just received it and have not turned it on yet but will update if there are any issues with it running or charging,-1,Screen & Cosmetic Condition
iphone 12 pro,2,2024-08-04,scratches in the screen. The delivery was fast. the performance of the phone was excellent but i notice some visible scratches on the screen which they tried to cover it up with tempered glass and in the back of the phone. I am also expecting more than 83% of battery life since i brought an excellent condition.,-1,Screen & Cosmetic Condition
iphone 12 pro,2,2024-11-29,Not fully functional. Phone looks great everything works fine but phone receiver speaker doesn’t work.,-1,Battery Life & Charging
iphone 12 pro,2,2023-03-10,"call speaker defect. No auditory unless on 'speaker'. Company referred me to iphone repair.... I tried to use this phone, but it was defective. They suggested I take it to an Apple Store for repair, when they are in the business of refurbishing used phones. 🤔 Also, in the agreement, if you make any changes to the phone they won’t give you back a refund. What’s wrong with this picture? Actually, the speaker didn’t work unless it was turned on to full volume speaker. I sent it back. It took over three weeks to get a refund. The company has very specific directions regarding returns.",-1,Phone Functionality & Defects
iphone 12 pro,2,2024-10-30,😖. The cell phone stops working all the time,-1,Battery Life & Charging
iphone 12 pro,2,2024-06-27,It’s a medium grade phone with all the apple monopoly bull. For the money there are many better options. The only quantifiable advantage to this iPhone is if you have other apple products as they do mesh well. Otherwise. Forget about it. Apple junk like this hardly works with anything other than apple and absolutely costs 2-3 the price.,-1,Screen & Cosmetic Condition
